Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets,Close,Volume,Open,High,Low,Day_of_week
2021,4,19,paypal,0,0,2,2,267.91,5258204,267.13,268.5,263.9,Monday
2021,4,20,apple,38,17,23,78,133.11,94812350,135.02,135.53,131.81,Tuesday
2021,4,20,microsoft,20,5,14,39,258.26,19722880,257.82,260.2,256.84,Tuesday
2021,4,20,tesla,92,43,57,192,718.99,35609040,717.42,737.25,710.685,Tuesday
2021,4,20,nvidia,5,6,7,18,151.7125,33413304,153.2325,154.97,149.63,Tuesday
2021,4,20,paypal,0,8,4,12,264.43,6208389,269.62,272.58,262.24,Tuesday
2021,4,21,apple,32,4,8,44,133.5,68847140,132.36,133.75,131.3001,Wednesday
2021,4,21,microsoft,11,1,14,26,260.58,24030380,258.94,260.68,257.25,Wednesday
2021,4,21,tesla,65,21,49,135,744.12,31215510,704.77,744.84,698,Wednesday
2021,4,21,nvidia,10,3,5,18,153.605,21677704,151.1875,153.625,151.0225,Wednesday
2021,4,21,paypal,2,0,4,6,264.89,4669053,261.41,266,259.27,Wednesday
2021,4,22,apple,20,6,14,40,131.94,84566460,133.04,134.15,131.41,Thursday
2021,4,22,microsoft,5,3,12,20,257.17,25606150,260.21,261.78,255.64,Thursday
2021,4,22,tesla,77,22,102,201,719.69,35590260,741.5,753.77,718.04,Thursday
2021,4,22,nvidia,5,0,2,7,148.5025,27778628,153.75,154.3857,147.835,Thursday
2021,4,22,paypal,2,0,6,8,262.27,5983169,265.13,268.16,259.4,Thursday
2021,4,23,apple,15,3,29,47,134.32,78756780,132.16,135.12,132.16,Friday
2021,4,23,microsoft,12,0,12,24,261.15,21499290,257.88,261.51,257.27,Friday
2021,4,23,tesla,57,26,75,158,729.4,28413890,719.8,737.36,715.46,Friday
2021,4,23,nvidia,3,1,6,10,152.6525,22777220,149.3438,153.3488,149.0025,Friday
2021,4,23,paypal,2,0,6,8,266.03,6299063,260.97,267.79,260.97,Friday
2021,4,24,apple,13,4,11,28,134.4533333,74806210,133.05,135.1,132.6266667,Saturday
2021,4,24,microsoft,6,2,6,14,261.2833333,20920643.33,259.14,261.8183333,258.2366667,Saturday
2021,4,24,tesla,61,17,42,120,732.3333333,29288760,726.8666667,741.34,721.1751,Saturday
2021,4,24,nvidia,2,0,2,4,153.3616667,21778049.33,150.1793667,153.8292,149.7516667,Saturday
2021,4,24,paypal,0,2,0,2,267.9266667,5975301.667,262.8666667,269.11,262.62,Saturday
2021,4,25,apple,9,6,10,25,134.5866667,70855640,133.94,135.08,133.0933333,Sunday
2021,4,25,microsoft,4,2,3,9,261.4166667,20341996.67,260.4,262.1266667,259.2033333,Sunday
2021,4,25,tesla,48,21,38,107,735.2666667,30163630,733.9333333,745.32,726.8902,Sunday
2021,4,25,nvidia,3,2,0,5,154.0708333,20778878.67,151.0149333,154.3096,150.5008333,Sunday
2021,4,25,paypal,4,2,8,14,269.8233333,5651540.333,264.7633333,270.43,264.27,Sunday
2021,4,26,apple,38,6,42,86,134.72,66905070,134.83,135.06,133.56,Monday
2021,4,26,microsoft,23,2,21,46,261.55,19763350,261.66,262.435,260.17,Monday
2021,4,26,tesla,130,42,136,308,738.2,31038500,741,749.3,732.6053,Monday
2021,4,26,nvidia,4,0,4,8,154.78,19779708,151.8505,154.79,151.25,Monday
2021,4,26,paypal,6,0,2,8,271.72,5327779,266.66,271.75,265.92,Monday
2021,4,27,apple,27,6,15,48,134.39,66015800,135.01,135.41,134.11,Tuesday
2021,4,27,microsoft,33,11,18,62,261.97,31014210,261.585,263.19,260.12,Tuesday
2021,4,27,tesla,109,62,111,282,704.74,29437000,717.96,724,703.3501,Tuesday
2021,4,27,nvidia,0,3,5,8,153.8175,16457300,155.785,156.705,153.545,Tuesday
2021,4,27,paypal,4,4,2,10,268.82,4296187,272.05,273.82,268.03,Tuesday
2021,4,28,apple,57,21,51,129,133.58,107760100,134.31,135.02,133.08,Wednesday
2021,4,28,microsoft,28,6,19,53,254.56,46903120,256.078,256.5399,252.95,Wednesday
2021,4,28,tesla,70,36,83,189,694.4,22271050,696.41,708.5,693.6,Wednesday
2021,4,28,nvidia,2,1,2,5,152.7675,20941620,153.645,155.3225,152.1552,Wednesday
2021,4,28,paypal,2,2,8,12,271.09,5530309,268.758,275.25,267.17,Wednesday
2021,4,29,apple,43,10,42,95,133.48,151101000,136.47,137.07,132.45,Thursday
2021,4,29,microsoft,17,6,16,39,252.51,40589020,255.46,256.1,249,Thursday
2021,4,29,tesla,69,55,81,205,677,28845450,699.51,702.25,668.5002,Thursday
2021,4,29,nvidia,2,2,8,12,153.2475,17319648,154,154.365,150.715,Thursday
2021,4,29,paypal,10,4,4,18,267.85,5663677,273.26,273.87,263.53,Thursday
2021,4,30,apple,16,6,13,35,131.46,109839500,131.78,133.56,131.065,Friday
2021,4,30,microsoft,9,2,16,27,252.18,30945100,249.74,253.08,249.6,Friday
2021,4,30,tesla,75,24,57,156,709.44,40758720,667.59,715.47,666.14,Friday
2021,4,30,nvidia,2,1,2,5,150.095,20191008,151.745,153.65,149.97,Friday
2021,4,30,paypal,6,0,6,12,262.29,6594463,265,266.1499,261.6,Friday
2021,5,1,apple,11,8,6,25,131.82,98271366.67,131.8666667,133.73,131.32,Saturday
2021,5,1,microsoft,5,3,5,13,252.0733333,27172256.67,250.96,253.5033333,250.1066667,Saturday
2021,5,1,tesla,35,13,40,88,701.26,36186860,679.66,712.3133333,670.9266667,Saturday
2021,5,1,nvidia,6,1,0,7,149.5191667,20257733.33,151.58,153.2558333,149.2716667,Saturday
2021,5,1,paypal,8,0,2,10,261.2233333,6903650,265.02,266.0332667,259.7933333,Saturday
2021,5,2,apple,8,7,8,23,132.18,86703233.33,131.9533333,133.9,131.575,Sunday
2021,5,2,microsoft,6,0,5,11,251.9666667,23399413.33,252.18,253.9266667,250.6133333,Sunday
2021,5,2,tesla,39,16,25,80,693.08,31615000,691.73,709.1566667,675.7133333,Sunday
2021,5,2,nvidia,7,0,1,8,148.9433333,20324458.67,151.415,152.8616667,148.5733333,Sunday
2021,5,2,paypal,0,0,4,4,260.1566667,7212837,265.04,265.9166333,257.9866667,Sunday
2021,5,3,apple,27,3,13,43,132.54,75135100,132.04,134.07,131.83,Monday
2021,5,3,microsoft,14,2,18,34,251.86,19626570,253.4,254.35,251.12,Monday
2021,5,3,tesla,54,17,87,158,684.9,27043140,703.8,706,680.5,Monday
2021,5,3,nvidia,3,0,5,8,148.3675,20391184,151.25,152.4675,147.875,Monday
2021,5,3,paypal,2,0,6,8,259.09,7522024,265.06,265.8,256.18,Monday
2021,5,4,apple,25,7,24,56,127.85,137564700,131.19,131.4899,126.7,Tuesday
2021,5,4,microsoft,11,6,22,39,247.79,32756050,250.97,251.21,245.76,Tuesday
2021,5,4,tesla,56,17,82,155,673.6,29739320,678.94,683.4464,657.701,Tuesday
2021,5,4,nvidia,5,2,2,9,143.5125,40532480,146.3725,146.375,140.1025,Tuesday
2021,5,4,paypal,2,0,4,6,250.16,9217267,255.73,256.8,246.6501,Tuesday
2021,5,5,apple,33,6,23,62,128.1,84000900,129.2,130.45,127.97,Wednesday
2021,5,5,microsoft,87,4,7,98,246.47,21901330,249.06,249.5,245.82,Wednesday
2021,5,5,tesla,108,17,51,176,670.94,21901890,681.06,685.2955,667.34,Wednesday
2021,5,5,nvidia,8,2,3,13,144.585,29202304,147.09,148.135,143.875,Wednesday
2021,5,5,paypal,4,2,12,18,247.4,9507304,254.92,254.92,246.245,Wednesday
2021,5,6,apple,21,5,11,37,129.74,78128330,127.89,129.75,127.13,Thursday
2021,5,6,microsoft,10,1,5,16,249.73,26491090,246.45,249.86,244.69,Thursday
2021,5,6,tesla,57,9,73,139,663.54,27784620,680.76,681.02,650,Thursday
2021,5,6,nvidia,5,0,0,5,145.23,19338092,144.9525,145.7125,142.1809,Thursday
2021,5,6,paypal,8,0,6,14,252.02,17998730,256,256.3094,245.11,Thursday
2021,5,7,apple,25,3,23,51,130.21,78973270,130.85,131.2582,129.475,Friday
2021,5,7,microsoft,13,1,11,25,252.46,27032910,252.15,254.3,251.17,Friday
2021,5,7,tesla,66,22,94,182,672.37,23469170,665.8,690,660.22,Friday
2021,5,7,nvidia,4,0,2,6,148.1225,22932732,148.0825,149.7075,146.7171,Friday
2021,5,7,paypal,2,0,2,4,253.36,10170020,255.92,258.64,251.64,Friday
2021,5,8,apple,14,0,5,19,129.09,82005923.33,130.37,130.6854667,128.5866667,Saturday
2021,5,8,microsoft,3,1,3,7,250.7,27788570,251.7233333,253.4433333,249.82,Saturday
2021,5,8,tesla,52,13,38,103,657.9266667,26110253.33,665.5,681.6833333,649.3500333,Saturday
2021,5,8,nvidia,1,0,0,1,146.3008333,24251948,148.0125,149.1583333,145.3114,Saturday
2021,5,8,paypal,0,0,2,2,250.1166667,9749757.333,254.6183333,256.5633333,248.91,Saturday
2021,5,9,apple,11,2,8,21,127.97,85038576.67,129.89,130.1127333,127.6983333,Sunday
2021,5,9,microsoft,4,0,6,10,248.94,28544230,251.2966667,252.5866667,248.47,Sunday
2021,5,9,tesla,41,12,54,107,643.4833333,28751336.67,665.2,673.3666667,638.4800667,Sunday
2021,5,9,nvidia,2,0,1,3,144.4791667,25571164,147.9425,148.6091667,143.9057,Sunday
2021,5,9,paypal,2,2,0,4,246.8733333,9329494.667,253.3166667,254.4866667,246.18,Sunday
2021,5,10,apple,16,8,13,37,126.85,88071230,129.41,129.54,126.81,Monday
2021,5,10,microsoft,10,1,5,16,247.18,29299890,250.87,251.73,247.12,Monday
2021,5,10,tesla,48,30,70,148,629.04,31392420,664.9,665.05,627.6101,Monday
2021,5,10,nvidia,0,2,2,4,142.6575,26890380,147.8725,148.06,142.5,Monday
2021,5,10,paypal,2,4,0,6,243.63,8909232,252.015,252.41,243.45,Monday
2021,5,11,apple,26,4,17,47,125.91,126142800,123.5,126.27,122.77,Tuesday
2021,5,11,microsoft,11,2,12,25,246.23,33641590,244.55,246.6,242.57,Tuesday
2021,5,11,tesla,97,39,104,240,617.2,46503900,599.24,627.0999,595.6,Tuesday
2021,5,11,nvidia,4,0,3,7,143.0625,28558536,138.25,143.5475,137.5,Tuesday
2021,5,11,paypal,0,2,10,12,248.6,9258171,235,250.5553,233.61,Tuesday
2021,5,12,apple,16,6,20,42,122.77,112172300,123.4,124.64,122.25,Wednesday
2021,5,12,microsoft,8,2,8,18,239,36684370,242.165,244.38,238.07,Wednesday
2021,5,12,tesla,115,35,85,235,589.89,33823650,602.49,620.41,586.765,Wednesday
2021,5,12,nvidia,2,1,2,5,137.585,30340932,140.095,142.6025,137.0925,Wednesday
2021,5,12,paypal,4,0,0,4,239.91,8649753,240.589,246.5,238.82,Wednesday
2021,5,13,apple,13,9,16,38,124.97,105861300,124.58,126.15,124.26,Thursday
2021,5,13,microsoft,6,2,8,16,243.03,29624300,241.8,245.6,241.42,Thursday
2021,5,13,tesla,189,96,259,544,571.69,44184920,601.545,606.4599,559.65,Thursday
2021,5,13,nvidia,2,0,2,4,136.6525,28572748,140.3375,140.8075,134.59,Thursday
2021,5,13,paypal,2,0,2,4,240.8,7274043,241.92,245.68,237.8,Thursday
2021,5,14,apple,12,6,21,39,127.45,81917950,126.25,127.89,125.85,Friday
2021,5,14,microsoft,6,2,8,16,248.15,23901080,245.575,249.18,245.49,Friday
2021,5,14,tesla,91,33,120,244,589.74,33370860,583.41,592.87,570.46,Friday
2021,5,14,nvidia,5,1,10,16,142.43,25861500,138.9,143.281,137.485,Friday
2021,5,14,paypal,2,0,2,4,246.29,6729725,244.019,247.12,242.27,Friday
2021,5,15,apple,9,3,9,21,127.0566667,79317483.33,126.44,127.57,125.6233333,Saturday
2021,5,15,microsoft,5,2,1,8,247.16,24246780,245.9,248.3166667,244.8333333,Saturday
2021,5,15,tesla,56,19,29,104,585.4366667,32996506.67,580.791,591.8233333,567.3733333,Saturday
2021,5,15,nvidia,3,0,0,3,142.1716667,24457294.67,139.79,142.7515,137.835,Saturday
2021,5,15,paypal,0,2,0,2,245.6466667,6211638.333,244.396,246.8266667,241.7133333,Saturday
2021,5,16,apple,6,1,6,13,126.6633333,76717016.67,126.63,127.25,125.3966667,Sunday
2021,5,16,microsoft,7,0,3,10,246.17,24592480,246.225,247.4533333,244.1766667,Sunday
2021,5,16,tesla,109,53,111,273,581.1333333,32622153.33,578.172,590.7766667,564.2866667,Sunday
2021,5,16,nvidia,3,0,0,3,141.9133333,23053089.33,140.68,142.222,138.185,Sunday
2021,5,16,paypal,2,0,0,2,245.0033333,5693551.667,244.773,246.5333333,241.1566667,Sunday
2021,5,17,apple,9,8,16,33,126.27,74116550,126.82,126.93,125.17,Monday
2021,5,17,microsoft,9,1,9,19,245.18,24938180,246.55,246.59,243.52,Monday
2021,5,17,tesla,183,104,175,462,576.83,32247800,575.553,589.73,561.2,Monday
2021,5,17,nvidia,3,2,3,8,141.655,21648884,141.57,141.6925,138.535,Monday
2021,5,17,paypal,0,0,2,2,244.36,5175465,245.15,246.24,240.6,Monday
2021,5,18,apple,10,5,20,35,124.85,63342930,126.56,126.99,124.78,Tuesday
2021,5,18,microsoft,9,0,8,17,243.08,20167980,246.27,246.41,242.9,Tuesday
2021,5,18,tesla,95,55,133,283,577.87,36830570,568,596.25,563.38,Tuesday
2021,5,18,nvidia,6,0,2,8,140.1575,18625424,142.67,144.0425,140.04,Tuesday
2021,5,18,paypal,0,2,0,2,243.21,4726795,243.5,247.435,242.655,Tuesday
2021,5,19,apple,33,7,19,59,124.69,92611990,123.16,124.915,122.86,Wednesday
2021,5,19,microsoft,8,1,5,14,243.12,25739810,239.31,243.23,238.6,Wednesday
2021,5,19,tesla,187,47,135,369,563.46,39578400,552.55,566.21,546.98,Wednesday
2021,5,19,nvidia,1,1,4,6,140.6575,34399936,135.665,140.795,135.4325,Wednesday
2021,5,20,apple,16,5,17,38,127.31,76857120,125.23,127.72,125.1,Thursday
2021,5,20,microsoft,11,1,7,19,246.48,21800720,243.96,247.95,243.86,Thursday
2021,5,20,tesla,68,37,93,198,586.78,30821120,575,588.85,571.07,Thursday
2021,5,20,nvidia,12,1,2,15,146.125,32159192,143.025,146.8379,142.705,Thursday
2021,5,20,paypal,2,2,0,4,251.54,8112928,246.99,252.93,245.35,Thursday
2021,5,21,apple,17,4,19,40,125.43,79295440,127.82,128,125.21,Friday
2021,5,21,microsoft,12,3,12,27,245.17,21863060,247.565,248.33,244.74,Friday
2021,5,21,tesla,74,22,68,164,580.88,26030600,596.11,596.68,580,Friday
2021,5,21,nvidia,14,4,17,35,149.9175,67299200,151.6375,152.22,148.6939,Friday
2021,5,22,apple,5,4,1,10,125.9866667,73894610,127.2166667,127.98,125.4533333,Saturday
2021,5,22,microsoft,4,0,5,9,247.04,21712556.67,247.6383333,249.2733333,245.6633333,Saturday
2021,5,22,tesla,41,13,34,88,589.4,28873096.67,591.2733333,602.6133333,577.8833333,Saturday
2021,5,22,nvidia,4,2,6,12,151.985,63360013.33,151.8,153.9633333,149.7159333,Saturday
2021,5,23,apple,5,5,3,13,126.5433333,68493780,126.6133333,127.96,125.6966667,Sunday
2021,5,23,microsoft,4,2,2,8,248.91,21562053.33,247.7116667,250.2166667,246.5866667,Sunday
2021,5,23,tesla,42,15,31,88,597.92,31715593.33,586.4366667,608.5466667,575.7666667,Sunday
2021,5,23,nvidia,3,1,1,5,154.0525,59420826.67,151.9625,155.7066667,150.7379667,Sunday
2021,5,23,paypal,2,0,0,2,254.355,7241511.5,250.56,255.265,248.89,Sunday
2021,5,24,apple,16,3,12,31,127.1,63092950,126.01,127.94,125.94,Monday
2021,5,24,microsoft,7,1,11,19,250.78,21411550,247.785,251.16,247.51,Monday
2021,5,24,tesla,61,28,70,159,606.44,34558090,581.6,614.48,573.65,Monday
2021,5,24,nvidia,11,4,12,27,156.12,55481640,152.125,157.45,151.76,Monday
2021,5,24,paypal,4,0,2,6,257.17,6370095,254.13,257.6,252.43,Monday
2021,5,25,apple,10,3,12,25,126.9,72009480,127.82,128.32,126.32,Tuesday
2021,5,25,microsoft,14,1,6,21,251.72,17704300,251.769,252.75,250.82,Tuesday
2021,5,25,tesla,55,21,66,142,604.69,28005930,607.31,613.99,595.71,Tuesday
2021,5,25,nvidia,10,5,4,19,156.4775,43540680,157.66,158.185,154.825,Tuesday
2021,5,25,paypal,6,0,2,8,258.65,6048116,258.5,260.37,257.2801,Tuesday
2021,5,26,apple,17,5,12,34,126.85,56575920,126.955,127.39,126.42,Wednesday
2021,5,26,microsoft,10,0,9,19,251.49,17771600,251.43,252.94,250.75,Wednesday
2021,5,26,tesla,77,21,50,148,619.13,28639310,607.56,626.17,601.5,Wednesday
2021,5,26,nvidia,12,1,17,30,157,37043864,157.3425,157.9375,155.8625,Wednesday
2021,5,26,paypal,2,2,2,6,261.37,5405262,259.78,262.32,259.16,Wednesday
2021,5,27,apple,11,6,12,29,125.28,94625600,126.44,127.64,125.08,Thursday
2021,5,27,microsoft,8,0,13,21,249.31,24426240,251.17,251.48,249.25,Thursday
2021,5,27,tesla,46,13,47,106,630.85,26370590,620.24,631.13,616.21,Thursday
2021,5,27,nvidia,6,2,13,21,154.88,58147520,156.9975,157.5,154.6,Thursday
2021,5,27,paypal,2,2,4,8,259.47,7051206,259.86,260.64,256.28,Thursday
2021,5,28,apple,8,4,7,19,124.61,71311110,125.57,125.8,124.55,Friday
2021,5,28,microsoft,6,3,7,16,249.68,18274940,250.995,252.08,249.56,Friday
2021,5,28,tesla,51,14,46,111,625.22,22737040,628.5,635.59,622.38,Friday
2021,5,28,nvidia,10,6,7,23,162.445,64453560,155.01,162.7748,155.01,Friday
2021,5,28,paypal,0,0,2,2,260.02,4281832,261.07,263.15,259.87,Friday
2021,5,29,apple,11,0,9,20,124.5275,70392612.5,125.4475,125.6875,124.3975,Saturday
2021,5,29,microsoft,4,0,3,7,249.11,19509532.5,251.05375,251.8825,248.91,Saturday
2021,5,29,tesla,33,10,29,72,624.89,21574002.5,628.325,635.1425,621.9225,Saturday
2021,5,29,nvidia,3,1,8,12,162.495,60160250,156.9325,163.0514,156.015625,Saturday
2021,5,29,paypal,0,0,4,4,259.4625,4448160.75,260.4025,262.6075,258.94,Saturday
2021,5,30,apple,5,2,7,14,124.445,69474115,125.325,125.575,124.245,Sunday
2021,5,30,microsoft,2,2,5,9,248.54,20744125,251.1125,251.685,248.26,Sunday
2021,5,30,tesla,27,7,21,55,624.56,20410965,628.15,634.695,621.465,Sunday
2021,5,30,nvidia,3,1,4,8,162.545,55866940,158.855,163.328,157.02125,Sunday
2021,5,30,paypal,2,0,0,2,258.905,4614489.5,259.735,262.065,258.01,Sunday
2021,5,31,apple,8,1,6,15,124.3625,68555617.5,125.2025,125.4625,124.0925,Monday
2021,5,31,microsoft,3,1,3,7,247.97,21978717.5,251.17125,251.4875,247.61,Monday
2021,5,31,tesla,20,5,36,61,624.23,19247927.5,627.975,634.2475,621.0075,Monday
2021,5,31,nvidia,2,0,3,5,162.595,51573630,160.7775,163.6046,158.026875,Monday
2021,5,31,paypal,0,0,4,4,258.3475,4780818.25,259.0675,261.5225,257.08,Monday
2021,6,1,apple,14,4,9,27,124.28,67637120,125.08,125.35,123.94,Tuesday
2021,6,1,microsoft,2,2,8,12,247.4,23213310,251.23,251.29,246.96,Tuesday
2021,6,1,tesla,42,18,39,99,623.9,18084890,627.8,633.8,620.55,Tuesday
2021,6,1,nvidia,11,1,3,15,162.645,47280320,162.7,163.8812,159.0325,Tuesday
2021,6,2,apple,16,6,11,33,125.06,59278860,124.28,125.24,124.05,Wednesday
2021,6,2,microsoft,5,2,10,17,247.3,19406710,248.125,249.27,245.84,Wednesday
2021,6,2,tesla,64,20,53,137,605.12,23302780,620.13,623.36,599.14,Wednesday
2021,6,2,nvidia,9,2,7,18,167.7825,59416760,162.5225,169.1887,162.355,Wednesday
2021,6,3,apple,14,3,11,28,123.54,76229170,124.68,124.85,123.13,Thursday
2021,6,3,microsoft,6,1,8,15,245.71,25307710,245.22,246.34,243,Thursday
2021,6,3,tesla,57,52,58,167,572.84,30111890,601.8,604.55,571.22,Thursday
2021,6,3,nvidia,7,3,10,20,169.6975,58000680,167.0075,172.59,165.83,Thursday
2021,6,3,paypal,0,0,1,1,257.79,4947147,258.4,260.98,256.15,Thursday
2021,6,4,apple,7,4,12,23,125.89,75169340,124.07,126.16,123.85,Friday
2021,6,4,microsoft,4,2,9,15,250.79,25281090,247.76,251.65,247.51,Friday
2021,6,4,tesla,114,71,130,315,599.05,24036900,579.71,600.61,577.2,Friday
2021,6,4,nvidia,18,3,7,28,175.7825,61712040,171.125,176.61,170.955,Friday
2021,6,4,paypal,0,0,1,1,263.04,4086113,259.514,263.46,259.15,Friday
2021,6,5,apple,8,1,3,12,125.8933333,73798743.33,124.77,126.2133333,124.1773667,Saturday
2021,6,5,microsoft,3,1,6,10,251.7966667,24547116.67,248.5,252.4633333,248.2766667,Saturday
2021,6,5,tesla,47,22,45,114,601.0766667,23539160,583.7483333,603.74,579.0933333,Saturday
2021,6,5,nvidia,4,2,6,12,175.9183333,60333186.67,172.6538333,177.115,171.2791667,Saturday
2021,6,5,paypal,1,0,3,4,262.2266667,4050668,260.5026667,263.2866667,259.4966667,Saturday
2021,6,6,apple,5,1,8,14,125.8966667,72428146.67,125.47,126.2666667,124.5047333,Sunday
2021,6,6,microsoft,4,2,4,10,252.8033333,23813143.33,249.24,253.2766667,249.0433333,Sunday
2021,6,6,tesla,43,22,37,102,603.1033333,23041420,587.7866667,606.87,580.9866667,Sunday
2021,6,6,nvidia,4,1,8,13,176.0541667,58954333.33,174.1826667,177.62,171.6033333,Sunday
2021,6,6,paypal,1,0,0,1,261.4133333,4015223,261.4913333,263.1133333,259.8433333,Sunday
2021,6,7,apple,27,6,19,52,125.9,71057550,126.17,126.32,124.8321,Monday
2021,6,7,microsoft,9,3,26,38,253.81,23079170,249.98,254.09,249.81,Monday
2021,6,7,tesla,68,29,51,148,605.13,22543680,591.825,610,582.88,Monday
2021,6,7,nvidia,6,0,5,11,176.19,57575480,175.7115,178.125,171.9275,Monday
2021,6,7,paypal,1,0,2,3,260.6,3979778,262.48,262.94,260.19,Monday
2021,6,8,apple,24,6,14,44,126.74,74403770,126.6,128.46,126.2101,Tuesday
2021,6,8,microsoft,11,1,13,25,252.57,22455000,255.16,256.01,252.51,Tuesday
2021,6,8,tesla,61,39,61,161,603.59,26053410,623.01,623.09,595.5,Tuesday
2021,6,8,nvidia,5,2,4,11,174.57,32384676,175.2725,176.2159,172.51,Tuesday
2021,6,9,apple,16,2,15,33,127.13,56877940,127.21,127.75,126.52,Wednesday
2021,6,9,microsoft,16,2,13,31,253.59,17937630,253.81,255.53,253.21,Wednesday
2021,6,9,tesla,50,38,42,130,598.78,16584570,602.17,611.79,597.6301,Wednesday
2021,6,9,nvidia,7,0,6,13,173.5825,38165748,175.1575,175.75,172.5575,Wednesday
2021,6,9,paypal,2,1,1,4,263.6,4652997,265,268.1994,263.26,Wednesday
2021,6,10,apple,11,5,5,21,126.11,71186420,127.02,128.19,125.94,Thursday
2021,6,10,microsoft,11,3,6,20,257.24,24563620,254.29,257.46,253.67,Thursday
2021,6,10,tesla,62,23,43,128,610.12,23919610,603.88,616.59,600.5,Thursday
2021,6,10,nvidia,3,2,6,11,174.25,28777044,173.5,174.92,171.76,Thursday
2021,6,10,paypal,1,1,0,2,269.47,6055717,263.07,269.65,261.69,Thursday
2021,6,11,apple,6,4,6,16,127.35,53522370,126.53,127.44,126.1,Friday
2021,6,11,microsoft,6,0,10,16,257.89,18999730,257.985,258.4868,256.61,Friday
2021,6,11,tesla,70,24,74,168,609.89,16205300,610.23,612.56,601.52,Friday
2021,6,11,nvidia,6,0,6,12,178.2525,41630760,174.795,179.3922,174.4375,Friday
2021,6,11,paypal,2,0,3,5,271.45,4494584,268.75,271.8999,268.4,Friday
2021,6,12,apple,4,0,4,8,128.3933333,67983743.33,126.96,128.4733333,126.4233333,Saturday
2021,6,12,microsoft,6,1,3,10,258.5566667,19049990,257.9566667,258.9745333,256.6733333,Saturday
2021,6,12,tesla,32,14,26,72,612.49,17611526.67,610.8966667,616.87,604.0733333,Saturday
2021,6,12,nvidia,5,1,2,8,178.8975,38466316,176.2166667,179.7264667,175.1675,Saturday
2021,6,12,paypal,0,0,1,1,273.19,4834408.5,270.325,273.43495,269.5,Saturday
2021,6,13,apple,6,3,5,14,129.4366667,82445116.67,127.39,129.5066667,126.7466667,Sunday
2021,6,13,microsoft,10,3,4,17,259.2233333,19100250,257.9283333,259.4622667,256.7366667,Sunday
2021,6,13,tesla,38,17,33,88,615.09,19017753.33,611.5633333,621.18,606.6266667,Sunday
2021,6,13,nvidia,0,1,3,4,179.5425,35301872,177.6383333,180.0607333,175.8975,Sunday
2021,6,14,apple,25,5,17,47,130.48,96906490,127.82,130.54,127.07,Monday
2021,6,14,microsoft,10,1,14,25,259.89,19150510,257.9,259.95,256.8,Monday
2021,6,14,tesla,41,16,48,105,617.69,20423980,612.23,625.49,609.18,Monday
2021,6,14,nvidia,7,1,7,15,180.1875,32137428,179.06,180.395,176.6275,Monday
2021,6,14,paypal,2,0,1,3,274.93,5174233,271.9,274.97,270.6,Monday
2021,6,15,apple,19,5,16,40,129.64,62746330,129.94,130.6,129.39,Tuesday
2021,6,15,microsoft,7,0,11,18,258.36,18038930,259.775,259.99,257.68,Tuesday
2021,6,15,tesla,44,13,43,100,599.36,17764150,616.69,616.79,598.23,Tuesday
2021,6,15,nvidia,2,1,2,5,177.885,24303044,179.15,180.1625,177.2795,Tuesday
2021,6,15,paypal,2,1,2,5,271.89,5371069,274.73,274.73,270.68,Tuesday
2021,6,16,apple,22,3,14,39,130.15,91815030,130.37,130.89,128.461,Wednesday
2021,6,16,microsoft,1,2,8,11,257.38,27219960,259.4,260.58,254.42,Wednesday
2021,6,16,tesla,44,20,45,109,604.87,22144130,597.535,608.5,593.5,Wednesday
2021,6,16,nvidia,4,1,1,6,178.1025,30712260,177.9075,179.5468,175.8442,Wednesday
2021,6,17,apple,20,6,17,43,131.79,96721670,129.8,132.55,129.65,Thursday
2021,6,17,microsoft,11,0,8,19,260.9,27565540,256.065,261.75,256.01,Thursday
2021,6,17,tesla,47,14,45,106,616.6,22701350,601.888,621.47,601.34,Thursday
2021,6,17,nvidia,9,1,7,17,186.5725,80965480,177.7457,188.35,177.5625,Thursday
2021,6,17,paypal,2,0,2,4,278.11,8071052,268.5,279.3718,268.46,Thursday
2021,6,18,apple,15,3,11,29,130.46,108953300,130.71,131.51,130.24,Friday
2021,6,18,microsoft,9,1,12,22,259.43,37202220,259.63,262.3,258.75,Friday
2021,6,18,tesla,42,16,37,95,623.31,24560910,613.37,628.35,611.8,Friday
2021,6,18,nvidia,12,3,15,30,186.3875,96885440,187.84,193.75,185.84,Friday
2021,6,18,paypal,4,1,0,5,283.38,14713400,275.3,286.38,274.86,Friday
2021,6,19,apple,7,0,5,12,131.0733333,99189973.33,130.5733333,131.81,129.8966667,Saturday
2021,6,19,microsoft,1,1,3,5,260.4966667,33700186.67,259.6933333,262.7066667,258.4733333,Saturday
2021,6,19,tesla,39,7,27,73,622.4833333,24644853.33,617.0733333,629.3633333,610.8266667,Saturday
2021,6,19,nvidia,6,2,3,11,185.6825,87003026.67,186.6775,190.955,183.3021667,Saturday
2021,6,19,paypal,6,1,1,8,283.2866667,12238184.67,277.9596667,285.6883333,275.4816667,Saturday
2021,6,20,apple,10,1,7,18,131.6866667,89426646.67,130.4366667,132.11,129.5533333,Sunday
2021,6,20,microsoft,1,1,3,5,261.5633333,30198153.33,259.7566667,263.1133333,258.1966667,Sunday
2021,6,20,tesla,22,12,21,55,621.6566667,24728796.67,620.7766667,630.3766667,609.8533333,Sunday
